time (ms), x-accel, y-accel, z-accel
0.0, -0.052948, -0.426331, -0.967941
36.93000000203028, 0.055359, -0.464203, -0.860336
62.18999999691732, 0.007965, -0.45787, -0.912415
87.44000000297092, -0.013977, -0.429153, -0.899902
112.67999999108724, -0.047592, -0.431366, -0.875992
137.95000000391155, -0.081863, -0.387405, -0.968307
163.19999999541324, -0.026566, -0.365067, -0.978516
188.4600000048522, 0.199844, -0.480103, -1.009781
213.70999999635387, 0.133682, -0.39917, -0.965271
238.9499999990221, -0.013779, -0.457397, -0.822937
264.2199999972945, -0.048706, -0.531799, -0.762726
289.45999999996275, 0.059052, -0.441422, -0.731369
314.72999999823514, 0.127365, -0.421387, -0.704926
339.9700000009034, 0.252213, -0.43454, -0.856934
365.2100000035716, 0.077393, -0.304932, -0.914993
390.480000001844, 0.047653, -0.36113, -0.832077
415.72000000451226, 0.014023, -0.321671, -0.841995
440.9799999993993, 0.003143, -0.268311, -0.816132
466.229999990901, 0.067612, -0.302017, -0.797089
491.4799999969546, 0.078766, -0.298172, -0.872681
516.7399999918416, 0.003815, -0.212173, -0.911118
541.9799999945099, -0.021301, -0.1436, -0.803848
567.2499999927823, 0.043198, -0.094833, -0.702255
592.4999999988358, 0.133041, -0.036346, -0.783478
617.7500000048894, 0.082199, -0.053009, -0.876404
643.0099999997765, 0.241455, 0.008896, -0.944611
668.2500000024447, 0.161224, 0.061615, -0.821075
693.5200000007171, 0.116806, 0.136993, -0.497864
718.7699999922188, 0.145279, 0.245987, -0.279587
744.009999994887, 0.392258, 0.415573, -0.224167
769.2799999931594, 0.418106, 0.491837, -0.540375
794.5199999958277, 0.37352, 0.710251, -0.716492
819.7899999941001, 0.685471, 0.729218, -1.044754
845.0400000001537, 1.087967, 0.573822, -1.377991
870.2899999916553, 1.413696, 0.459763, -1.591568
895.5500000010943, 1.44548, 0.313202, -1.538422
920.8099999959813, 1.532578, 0.111069, -1.370529
946.0699999908684, 1.786987, -0.168121, -1.169556
971.319999996922, 1.887527, -0.413635, -0.894714
996.5700000029756, 1.826813, -0.424316, -0.776382
1021.8299999978626, 1.512421, -0.404144, -0.537125
1047.0700000005309, 1.440704, -0.500687, -0.29866
1072.3399999988033, 1.515884, -0.536133, -0.058609
1097.5800000014715, 1.325317, -0.380661, -0.182877
1122.8299999929732, 1.063705, -0.258316, -0.09671
1148.0900000024121, 0.991409, 0.143173, 0.275391
1173.3399999939138, 0.691956, 0.67688, 0.293671
1198.6000000033528, 0.551743, -0.129776, 0.082062
1223.8499999948544, 0.822784, 0.240097, -0.164062
1249.0899999975227, 0.801483, 0.027267, -0.463654
1274.3499999924097, 1.023087, 0.039078, -0.725311
1299.5999999984633, 1.122131, -0.261108, -0.053711
1324.8599999933504, 1.038116, -0.272888, -0.092667
1350.109999999404, 0.907089, -0.216003, -0.328995
1375.3500000020722, 0.669876, 0.236984, -0.484375
1400.6099999969592, 0.91568, 0.15451, 0.088974
1425.8600000030128, 0.685074, 0.106079, 0.143814
1451.1199999978999, 0.848831, 0.333496, 0.235886
1476.3700000039535, 1.02179, 0.126617, -0.536743
1501.6099999920698, 1.547974, -0.244919, -0.189957
1526.880000004894, 1.453094, -0.101517, 0.093628
1552.1299999963958, 1.279541, 0.113129, 0.034637
1577.3899999912828, 1.083328, 0.24675, -0.030289
1602.6399999973364, 0.944565, 0.280136, -0.087326
1627.8800000000047, 0.879028, 0.541901, -0.737335
1653.149999998277, 0.866196, 0.399124, -0.616196
1678.3900000009453, 0.929565, 0.304489, -0.319229
1703.6599999992177, 0.980789, 0.180054, -0.034241
1728.9099999907194, 1.3685, -0.188828, -0.014725
1754.1499999933876, 1.318054, -0.29686, 0.06929
1779.41999999166, 1.311707, -0.170074, 0.072632
1804.6699999977136, 1.349701, -0.270187, 0.038315
1829.939999995986, 1.206909, -0.171051, -0.24678
1855.1900000020396, 0.514145, 0.387512, 0.118301
1880.4399999935413, 0.807175, 0.321732, -0.152008
1905.7099999918137, 1.405472, 0.012054, -0.278076
1930.949999994482, 0.913559, -0.074921, -0.465485
1956.2199999927543, 0.848358, -0.276413, 0.487152
1981.469999998808, 0.689789, -0.255951, 0.271805
2006.7200000048615, 0.974564, -0.250671, 0.435303
2031.9799999997485, 1.130173, -0.420395, 0.508408
2057.22999999125, 0.809296, -0.120499, 0.124023
2082.5000000040745, 0.640884, -0.112701, 0.027679
2107.739999992191, 0.639435, -0.017624, -0.146545
2132.9899999982445, 0.902954, -0.377991, 0.27002
2158.259999996517, 1.141922, -0.306412, -0.585022
2183.499999999185, 1.058182, -0.131393, -0.580139
2208.7699999974575, 0.732483, 0.300858, -0.235855
2233.879999999772, 0.709686, 0.341461, 0.184875
2259.12000000244, 1.254532, 0.212906, -7.48E-4
2284.3900000007125, 1.517502, 0.201996, -0.451431
2309.639999992214, 1.264893, 0.101364, -0.23613
2334.9100000050385, 0.940094, 0.192154, -0.072556
2360.15999999654, 0.585175, 0.27916, -0.208862
2385.3999999992084, 0.609406, 0.139938, -0.125488
2410.6699999974808, 0.366135, 0.137711, 0.007278
2435.9200000035344, 1.190933, -0.184937, -0.194305
2461.1900000018068, 0.727753, -0.079758, -0.110352
2486.430000004475, 1.025787, -0.288757, 0.584244
2511.6799999959767, 1.283569, -0.27005, 0.547623
2536.949999994249, 1.002716, 0.088486, 0.39418
2562.2000000003027, 1.047211, 0.179977, 0.921005
2587.4599999951897, 1.432037, 0.029526, 0.766693
2612.7100000012433, 1.275375, 0.216766, 0.469864
2637.959999992745, 1.217926, 0.20874, 0.396515
2663.220000002184, 1.255417, 0.308334, 0.355804
2688.4699999936856, 1.160248, 0.365723, 0.210327
2713.739999991958, 1.255951, 0.442932, 0.080658
2738.9899999980116, 0.987122, 0.332809, 0.405182
2764.240000004065, 1.206543, -0.014572, 0.373291
2789.5100000023376, 0.56369, 0.586258, 0.225082
2814.750000005006, 0.604233, 0.504532, 0.160202
2840.0200000032783, 0.877747, 0.278824, 0.041946
2865.26999999478, 0.306122, 0.3685, -1.245422
2890.509999997448, 0.697922, 0.217972, 0.067551
2915.7799999957206, 0.934708, 0.088577, 0.10321
2941.030000001774, 0.385086, 0.257843, -0.43634
2966.3000000000466, 0.411819, 0.160309, 0.002472
2991.540000002715, 0.462341, 0.209091, 0.173828
3016.7899999942165, 0.559006, 0.377762, -0.161301
3042.059999992489, 1.195786, 0.310074, -0.255188
3067.3099999985425, 1.022858, -0.097794, -0.138412
3092.5900000002002, 1.584427, -0.269211, -0.134399
3117.8300000028685, 1.655182, 0.042877, -0.312805
3143.07999999437, 1.575974, -0.131729, -0.315628
3168.3499999926426, 1.156708, 0.390442, 0.197693
3193.599999998696, 0.804184, 0.567673, 0.105881
3218.8699999969685, 0.592972, 0.689499, 0.304871
3244.120000003022, 0.782181, 0.682709, 0.092087
3269.369999994524, 1.022888, 0.323685, -0.265656
3294.639999992796, 1.341278, 0.377975, -0.62854
3319.88999999885, 1.379333, 0.246674, -0.089111
3345.159999997122, 1.025391, 0.356918, -0.012619
3370.410000003176, 0.753906, 0.314316, -0.317673
3395.6599999946775, 0.264496, 0.56958, -0.470062
3420.92999999295, 0.544449, 0.399643, -0.004669
3446.1799999990035, 0.649261, 0.385208, 0.030655
3471.449999997276, 0.656647, 0.437134, 0.112885
3496.7000000033295, 0.801117, 0.497391, 0.004471
3521.9599999982165, 0.648041, 0.281342, -0.297943
3547.229999996489, 1.315918, 0.585037, -1.026123
3572.469999999157, 1.318802, 0.816254, -0.197815
3597.750000000815, 1.018127, 0.728058, -0.077133
3622.990000003483, 0.601974, 0.428391, 0.039169
3648.239999994985, 0.531708, 0.5784, 0.265656
3673.509999993257, 0.704559, 0.772507, -0.026932
3698.759999999311, 0.737625, 0.433533, -0.004089
3724.029999997583, 0.49147, 0.276459, 0.097504
3749.2700000002515, 0.363724, 0.333923, 0.039001
3774.519999991753, 0.424469, 0.518723, -0.109573
3799.780000001192, 0.288467, 0.349274, -0.082794
3825.029999992694, 0.11441, 0.125183, -0.120132
3850.299999990966, -0.037643, 0.371841, -0.718399
3875.5399999936344, 0.289169, 1.9505, 0.375778
3900.7799999963026, 0.082413, 4.736542, -0.474777
3926.049999994575, 0.184601, 1.269241, -0.09259
3951.3000000006286, -0.044052, 0.304565, 0.181885
3976.569999998901, -0.191177, 0.397354, 0.213882
4001.8200000049546, -0.254761, 0.954727, 0.039322
4027.0699999964563, -0.422165, 1.294571, -0.191238
4052.3399999947287, -0.222137, 0.936325, -0.307434
4077.5900000007823, -0.173325, 0.879852, -0.304459
4102.859999999055, -0.218124, 0.978546, -0.305099
4128.110000005108, -0.16423, 0.967941, -0.2939
4153.349999993225, -0.051697, 0.96048, -0.293259
4178.619999991497, -0.082489, 1.079712, -0.339844
4203.869999997551, 0.013443, 0.9823, -0.283005
4229.139999995823, 0.170685, 0.81311, -0.021851
4254.390000001877, 0.219864, 0.776932, -0.005951
4279.630000004545, 0.272919, 0.857712, -0.042435
4304.900000002817, 0.216324, 0.959259, -0.052704
4330.149999994319, 0.020554, 1.211731, -0.015396
4355.419999992591, 0.071503, 1.250275, 0.308685
4380.68000000203, 0.105469, 1.067871, 0.272049
4405.929999993532, 0.090729, 0.962738, -0.020065
4431.199999991804, 0.068695, 0.958115, -0.137772
4456.449999997858, -0.063446, 1.077438, -0.185501
4481.71999999613, -0.078857, 1.080872, -0.078903
4506.959999998799, -0.103806, 1.150284, -0.102982
4532.210000004852, -0.028351, 1.116547, 0.021729
4557.480000003125, 0.074326, 1.051575, 0.162659
4582.739999998012, 0.188782, 1.015335, 0.209473
4608.009999996284, 0.23851, 0.977554, 0.241211
4633.269999991171, 0.248215, 0.869843, 0.199799
4658.519999997225, 0.258545, 0.785904, 0.025955
4683.789999995497, 0.275604, 0.731277, -0.042648
4709.040000001551, 0.279663, 0.632751, -0.005325
4734.309999999823, 0.285278, 0.658737, 0.029892
4759.559999991325, 0.217026, 0.759735, -0.6689
4784.809999997378, 0.079514, 1.07103, -0.002716
4810.079999995651, -0.025131, 1.396683, 0.345459
4835.330000001704, -0.1633, 1.5112, 0.595032
4860.599999999977, 0.206329, 1.096466, 0.287979
4885.849999991478, 0.318192, 0.859756, -0.241104
4911.099999997532, 0.29863, 0.857086, -0.193375
4936.369999995804, 0.174622, 0.881546, -0.093948
4961.629999990691, 0.099594, 0.927521, -0.083679
4986.900000003516, 0.054337, 1.024399, -0.056503
5012.149999995017, -0.023453, 1.073227, 0.227234
5037.400000001071, 0.088638, 1.076859, 0.343811
5062.669999999343, 0.28511, 0.956528, 0.002579
5087.919999990845, 0.30513, 0.904663, -0.127777
5113.190000003669, 0.23233, 0.917984, -0.15062
5138.439999995171, 0.198715, 0.952682, -0.097855
5163.70000000461, 0.216476, 0.990891, 0.052063
5188.970000002882, 0.230804, 1.03476, 0.30896
5214.219999994384, 0.197052, 1.018967, 0.138138
5239.499999996042, 0.207138, 0.992355, 0.008026
5264.73999999871, 0.174072, 0.951797, 0.009415
5289.999999993597, 0.16539, 0.971863, 0.005692
5315.26999999187, 0.174881, 0.981934, 0.078003
5340.519999997923, 0.192993, 0.969742, 0.062195
5365.789999996196, 0.205353, 0.966141, 0.039246
5391.040000002249, 0.189316, 0.964722, 0.024597
5416.289999993751, 0.176285, 0.957596, 0.040878
5441.559999992023, 0.179581, 0.943634, 0.091034
5466.809999998077, 0.188248, 0.942596, 0.132217
5492.079999996349, 0.180832, 0.968765, 0.137711
5517.330000002403, 0.179031, 0.978256, 0.129868
5542.5799999939045, 0.218018, 0.970215, 0.204163
5567.849999992177, 0.234512, 1.013992, 0.248856
5593.0999999982305, 0.2052, 1.061447, 0.225601
5618.369999996503, 0.178162, 1.083633, 0.235367
5643.6200000025565, 0.142944, 1.031769, 0.097336
5668.8799999974435, 0.189346, 0.924561, 0.054626
5694.149999995716, 0.406067, 0.956711, 0.355682
5719.4000000017695, 0.528503, 0.98822, 0.448074
5744.670000000042, 0.391632, 0.947372, 0.392029
5769.919999991544, 0.200958, 0.932648, 0.308456
5795.169999997597, 0.196991, 0.940109, 0.182846
5820.43999999587, 0.27681, 0.836639, 0.172577
5845.690000001923, 0.422134, 0.765411, 0.245178
5870.970000003581, 0.476913, 0.706558, 0.257629
5896.209999991697, 0.409225, 0.673584, 0.284317
5921.470000001136, 0.315002, 0.681305, 0.265045
5946.739999999409, 0.226852, 0.733292, 0.287582
5971.98999999091, 0.182907, 0.748367, 0.409637
5997.260000003735, 0.204407, 0.75296, 0.448975
6022.509999995236, 0.321762, 0.7444, 0.455002
6047.76000000129, 0.426559, 0.721756, 0.54776
6073.029999999562, 0.577835, 0.821075, 0.495056
6098.279999991064, 0.638748, 0.938538, 0.415741
6123.550000003888, 0.581161, 0.871964, 0.473785
6148.79999999539, 0.461014, 0.735764, 0.482208
6174.039999998058, 0.294998, 0.681595, 0.42746
6199.309999996331, 0.194946, 0.78186, 0.300415
6224.560000002384, 0.128372, 1.134048, 0.244781
6249.830000000657, 0.201767, 1.280991, 0.182846
6275.079999992158, 0.137665, 1.47493, 0.192947
6300.329999998212, 0.034744, 1.390686, 0.090881
6325.599999996484, -0.059555, 1.004303, 0.159271
6350.850000002538, -0.031952, 0.800949, -0.0625
6376.12000000081, 0.115341, 0.846191, -0.23381
6401.369999992312, 0.222977, 0.782013, -0.233521
6426.6199999983655, 0.307449, 0.977814, -0.165024
6451.889999996638, 0.385666, 1.065216, -0.148239
6477.1400000026915, 0.390244, 1.044235, -0.149002
6502.410000000964, 0.285172, 0.97403, -0.107391
6527.659999992466, 0.282272, 0.961243, 0.081573
6552.899999995134, 0.088837, 0.947128, 0.289566
6578.179999996792, 0.076431, 0.975739, 0.290741
6603.41999999946, 0.192261, 0.907272, 0.051102
6628.689999997732, 0.250961, 0.865524, -0.031219
6653.949999992619, 0.269287, 0.849136, -0.067154
6679.199999998673, 0.30072, 0.847336, -0.083923
6704.469999996945, 0.339508, 0.876083, -0.072021
6729.720000002999, 0.35672, 0.872787, -0.062866
6754.990000001271, 0.320236, 0.865005, -0.067383
6780.239999992773, 0.260864, 0.920547, -0.064896
6805.4899999988265, 0.191513, 0.931442, -0.01001
6830.759999997099, 0.158325, 0.959, 0.143845
6856.019999991986, 0.277527, 1.02774, 0.194992
6881.29000000481, 0.432236, 1.004761, -0.026215
6906.539999996312, 0.511948, 0.994507, -0.160263
6931.790000002366, 0.623001, 1.037811, -0.113647
6957.060000000638, 0.685577, 1.121109, 0.011017
6982.30999999214, 0.687546, 1.213791, 0.314026
7007.570000001579, 0.591873, 1.213165, 0.389694
7032.81999999308, 0.58078, 1.114349, -0.03952
7058.069999999134, 0.454117, 0.832245, -0.178558
7083.339999997406, 0.35022, 0.757629, -0.265289
7108.5800000000745, 0.190201, 0.915817, -0.241623
7133.849999998347, -0.136368, 1.759415, -0.245728
7159.1000000044005, -0.369568, 2.14238, -0.028778
7184.349999995902, -0.151443, 1.023849, 0.069275
7209.619999994175, 0.062851, 0.700821, 0.161148
7234.700000000885, 0.116928, 0.742661, -0.120544
7259.969999999157, 0.643341, 0.830536, 0.361557
7285.219999990659, 0.74501, 1.095108, -0.122589
7310.459999993327, 0.494751, 0.882446, 0.232025
7335.739999994985, 0.217163, 0.61911, 0.243896
7360.990000001038, 0.062836, 0.491547, 0.090897
7386.2499999959255, -0.059479, 0.332153, -0.061829
7411.500000001979, -0.152863, 0.358109, -0.016846
7436.749999993481, -0.169571, 0.468292, 0.050827
7462.019999991753, -0.127991, 0.610245, 0.123154
7487.269999997807, 0.092133, 0.858688, 0.37059
7512.529999992694, 0.601669, 1.384567, 1.287888
7537.779999998747, 1.76857, 1.906998, 1.689758
7563.020000001416, 0.878754, 1.307114, 0.482971
7588.289999999688, 0.093842, 0.122589, 0.398376
7613.53999999119, -0.336456, -0.059601, 0.335403
7638.800000000629, -0.115524, 0.652695, -0.229019
7664.04999999213, 0.348831, 1.914795, -0.882111
7689.299999998184, 0.156891, 2.867874, 0.182755
7714.569999996456, 0.183472, 1.266556, 0.354645
7739.82000000251, 0.037888, 0.461456, -1.98E-4
7765.079999997397, 0.080795, 0.343811, -0.13916
7790.330000003451, 0.17366, 0.339539, -0.368835
7815.579999994952, 0.216965, 1.269989, -0.412872
7840.849999993225, 0.072693, 1.567108, -0.493011
7866.089999995893, 0.155304, 1.077576, -0.195755
7891.359999994165, 0.194595, 0.898453, -0.018448
7916.610000000219, 0.072922, 0.808273, 0.855881
7941.8599999917205, 0.421021, 0.965744, 0.173355
7967.139999993378, 0.287735, 0.818359, -0.069427
7992.389999999432, 0.280121, 0.803925, -0.169266
8017.659999997704, 0.373596, 0.795151, -0.126831
8042.910000003758, 0.400452, 0.750763, -0.079041
8068.15999999526, 0.429535, 0.870361, -0.109192
8093.429999993532, 0.398956, 0.939224, -0.049103
8118.679999999586, 0.313507, 0.970032, 0.057999
8143.949999997858, 0.324677, 0.977905, 0.431183
8169.200000003912, 0.589478, 0.945984, 0.165039
8194.449999995413, 0.592606, 1.067719, -0.031036
8219.719999993686, 0.544586, 1.082993, -0.074036
8244.96999999974, 0.485718, 1.115219, 0.327499
8270.239999998012, 0.474121, 1.128159, 0.380173
8295.490000004065, 0.473312, 1.027649, -0.100082
8320.749999998952, 0.367798, 0.978271, -0.193344
8346.00999999384, 0.366089, 1.141327, -0.380524
8371.270000003278, 0.141663, 1.961884, -0.634949
8396.54000000155, 0.203552, 2.10434, 0.663086
8421.789999993052, -0.293808, 1.182724, 0.210922
8447.039999999106, 0.049744, 0.47438, 0.148666
8472.309999997378, 0.074677, 0.467255, -0.077896
8497.560000003432, 0.501694, 0.524612, 0.221191
8522.830000001704, 0.452286, 0.938873, -0.167648
8548.079999993206, 0.582123, 1.041306, -0.028717
8573.32999999926, 0.190231, 0.798019, 0.017838
8598.599999997532, -0.11821, 0.495926, 0.119949
8623.850000003586, -0.234848, 0.432129, 0.070892
8649.120000001858, -0.08345, 0.571716, 0.045425
8674.36999999336, 0.194061, 0.579834, 0.245438
8699.619999999413, 0.330673, 0.653671, 0.400284
8724.889999997686, 0.359375, 0.803955, 0.436569
8750.130000000354, 0.26358, 1.079224, 0.63623
8775.399999998626, 0.530441, 1.337296, 1.046738
8800.65000000468, 0.652512, 1.316971, 0.549423
8825.899999996182, 0.519409, 0.952271, 0.790985
8851.169999994454, 0.426758, 0.737381, 0.700684
8876.420000000508, 0.127014, 1.325928, -0.419815
8901.68999999878, -0.154602, 2.229614, -0.933548
8926.940000004834, -0.211685, 1.310074, -0.170715
8952.189999996335, -0.089798, 0.285095, -0.138519
8977.459999994608, 0.128845, 0.097214, -0.129395
9002.710000000661, 0.24913, 0.431992, -0.05687
9027.979999998934, 0.341354, 1.292007, -0.126007
9053.230000004987, 0.25705, 1.834671, -0.339554
9078.479999996489, 0.243317, 1.136688, -0.18486
9103.749999994761, 0.136795, 0.716309, -0.058167
9129.000000000815, 0.074966, 0.642288, -0.028992
9154.269999999087, 0.156982, 0.863663, 0.065781
9179.529999993974, 0.224197, 0.97496, 0.138168
9204.769999996643, 0.203064, 0.907379, 0.160904
9230.039999994915, 0.250244, 0.927795, 0.043411
9255.290000000969, 0.262268, 0.912521, -0.051254
9280.559999999241, 0.295029, 0.875763, -0.121933
9305.809999990743, 0.299179, 0.965744, -0.099487
9331.059999996796, 0.33551, 1.073181, 0.026138
9356.339999998454, 0.474411, 1.003464, 0.141083
9381.590000004508, 0.492706, 0.986542, 0.065765
9406.849999999395, 0.502853, 1.032532, -0.081299
9432.099999990896, 0.505661, 1.071259, 0.067291
9457.34999999695, 0.453964, 1.054993, 0.424454
9482.619999995222, 0.489212, 1.010178, 0.090485
9507.870000001276, 0.444794, 0.879578, -0.144424
9533.139999999548, 0.425842, 0.900742, -0.153595
9558.38999999105, 0.441742, 1.20932, -0.293747
9583.629999993718, 0.142746, 2.037582, -0.594742
9608.89999999199, -0.38031, 2.286072, 0.280228
9634.149999998044, -0.33165, 1.18985, 0.31398
9659.419999996317, 0.025513, 0.552597, 0.175827
9684.679999991204, 0.119629, 0.479385, 0.024673
9709.929999997257, 0.43927, 0.55899, 0.122696
9735.189999992144, 0.486771, 0.987015, -0.299133
9760.450000001583, 0.639908, 0.966843, -0.049179
9785.719999999856, 0.238739, 0.626083, 0.027328
9810.969999991357, -0.157455, 0.487946, -0.021545
9836.219999997411, -0.158127, 0.544495, 0.016739
9861.489999995683, -0.185577, 0.463669, 0.182632
9886.740000001737, 0.07431, 0.422272, 0.391342
9912.01000000001, 0.298386, 0.62468, 0.477921
9937.259999991511, 0.384171, 1.070709, 0.715027
9962.509999997565, 0.740036, 1.6008, 1.297745
9987.779999995837, 0.848679, 1.459976, 0.991196
10013.03000000189, 0.373367, 0.645065, 0.399918
10038.310000003548, 0.233078, 0.093857, 0.546539
10063.55999999505, 0.179077, 0.528229, 0.202362
10088.810000001104, 0.215454, 1.401031, -0.433823
10114.06999999599, 0.159668, 2.066849, -0.40802
10139.320000002044, 0.149109, 2.079437, 0.698593
10164.600000003702, 0.087601, 0.756042, 0.016235
10189.849999995204, 0.076447, 0.536163, -0.450943
10215.100000001257, 0.182404, 0.358017, -0.321854
10240.36999999953, 0.188873, 0.803757, -0.255737
10265.619999991031, 0.075439, 1.386261, -0.409302
10290.89999999269, -0.028748, 1.395065, -0.422958
10316.149999998743, 0.046082, 0.888306, -0.134247
10341.400000004796, 0.070801, 0.771927, 0.002792
10366.670000003069, 0.127502, 0.827072, 0.121323
10391.929999997956, 0.40538, 0.809418, 0.361053
10417.199999996228, 0.392319, 0.923325, 0.102356
10442.450000002282, 0.54071, 0.946442, -0.055222
10467.709999997169, 0.524994, 0.81427, -0.101791
10492.979999995441, 0.501816, 0.762924, -0.09111
10518.230000001495, 0.423904, 0.912735, -0.055557
10543.510000003153, 0.298798, 1.029083, 0.200836
10568.759999994654, 0.323074, 0.974274, 0.550323
10594.010000000708, 0.534531, 0.968842, -0.093063
10619.27999999898, 0.598785, 1.029785, -0.15683
10644.530000005034, 0.458801, 1.014297, 0.203339
10669.80999999214, 0.427338, 1.228882, 0.500763
10695.070000001579, 0.588913, 1.030396, 0.095047
10720.31999999308, 0.571945, 0.926895, 0.025269
10745.589999991353, 0.519211, 0.96611, -0.090836
10770.839999997406, 0.559769, 1.050064, -0.363358
10796.109999995679, 0.247528, 1.862183, -0.743057
10821.370000005118, 0.038498, 2.082489, -0.725052
10846.61999999662, -0.220901, 1.368332, 0.584259
10871.889999994892, 0.047897, 0.607315, 0.113937
10897.15000000433, 0.567841, 0.479492, 0.092926
10922.420000002603, 0.466202, 0.891098, 0.127792
10947.669999994105, 0.447678, 1.113327, -0.065842
10972.920000000158, 0.334778, 0.903809, -0.049911
10998.18999999843, 0.003052, 0.626541, -0.140793
11023.440000004484, -0.360458, 0.32309, -0.016006
11048.710000002757, -0.382935, 0.474289, 0.05394
11073.959999994258, -0.14357, 0.49205, 6.56E-4
11099.210000000312, -0.067261, 0.549622, 0.191269
11124.479999998584, 0.017242, 0.620468, 0.352142
11149.730000004638, 0.178009, 0.823059, 0.503235
11175.00000000291, 0.577484, 1.340179, 1.523376
11200.249999994412, 1.67775, 1.604172, 1.378021
11225.500000000466, 0.823639, 1.23262, 0.031799
11250.769999998738, 0.406631, 0.130249, 0.543701
11276.020000004792, 0.161133, 0.104889, 0.251038
11301.299999991897, -0.020416, 1.204178, -0.245178
